frame,gpu_ms,cpu_ms,triangles,draws
877,16.0699,1.026,560682,593
878,16.7927,1.21,560490,593
879,16.3758,0.954,562750,593
880,16.9967,1.059,562750,593
881,16.4124,1.15,562720,593
882,17.1533,1.011,562720,593
883,16.5816,0.955,563190,593
884,17.2861,0.866,563190,593
885,16.2876,1.218,563190,593
886,17.2797,1.035,563190,593
887,16.4988,1.247,563190,593
888,17.0691,1.058,563122,593
889,16.7781,1.101,563128,593
890,16.9776,1.079,564317,593
891,16.6522,1.1,564317,593
892,16.3421,1.09,564229,593
893,17.0494,1.088,564229,593
894,16.6541,1.194,564229,593
895,15.9247,1.06,564229,593
896,17.316,1.028,564229,593
897,16.5449,1.044,565641,593
898,16.6261,1.008,565641,593
899,16.5034,1.319,565857,593
900,16.0605,0.958,565881,593
901,16.6776,0.973,565881,593
902,16.4713,1.061,565861,593
903,15.722,1.054,561829,593
904,16.4542,1.099,561829,593
905,15.9675,1.227,561829,593
906,15.8386,0.935,562141,593
907,16.296,0.996,559745,593
908,15.697,1.208,559745,593
909,16.0174,1.025,559553,593
910,15.1044,0.968,557155,593
911,15.9969,0.846,557155,593
912,16.7296,1.035,557291,593
913,15.9914,1.18,557291,593
914,16.0173,1.061,555559,593
915,17.3171,1.119,555875,593
916,16.2868,1.025,555001,593
917,16.2213,1.036,554499,593
918,15.8636,1.005,554519,593
919,17.1735,0.904,553731,593
920,16.9326,0.961,553731,593
921,16.7434,1.102,553731,593
922,16.2489,1.019,553731,593
923,16.3592,1.157,553731,593
924,17.0509,1.101,553659,593
925,15.8072,0.998,540111,593
926,16.0536,0.85,540981,593
927,15.7477,1.025,540885,593
928,17.5916,0.955,540925,593
929,16.0264,1.194,540925,593
930,16.1018,0.99,540925,593
931,16.2562,0.995,540925,593
932,16.0695,0.963,540925,593
933,16.388,1.058,540925,593
934,16.5492,1.155,540861,593
935,16.2818,1.277,540585,593
936,15.86,0.929,540684,593
937,17.0573,1.118,540684,593
938,15.8196,1.085,540930,593
939,16.2572,0.84,540376,593
940,15.6746,0.981,544193,593
941,16.3805,0.91,544193,593
942,16.3464,1.154,544193,593
943,16.401,1.077,542313,593
944,15.7672,1.364,542269,593
945,16.0817,1.041,542269,593
946,15.747,1.049,543277,593
947,15.9706,1.014,543277,593
948,16.871,0.921,543279,593
949,15.7644,1.259,543279,593
950,16.2526,0.908,543279,593
951,16.5234,1.055,543279,593
952,16.636,1.03,543279,593
953,16.7112,1.008,543279,593
954,15.9968,1.108,543279,593
955,15.4694,0.987,541403,593
956,16.0695,0.941,541403,593
957,17.0936,0.859,541403,593
958,16.9572,1.368,541391,593
959,16.4462,1.155,541347,593
960,15.8111,1.057,540333,593
961,16.0531,1.077,540269,593
962,17.4732,1.008,540269,593
963,16.0285,1.101,540269,593
964,16.7008,0.949,540269,593
965,16.9527,1.07,540269,593
966,16.1528,0.986,540285,593
967,17.959,0.908,540285,593
968,16.2617,1.111,540285,593
969,16.2911,0.911,540333,593
970,16.2168,1.111,541309,593
971,16.3018,1.158,541309,593
972,16.3027,1.005,541269,593
973,16.8189,0.862,541269,593
974,16.4535,1.257,541269,593
975,16.3705,1.106,541269,593
976,16.085,0.903,541269,593
977,16.3941,0.924,541269,593
978,16.3083,0.927,541141,593
979,17.249,1.452,541141,593
980,16.407,1.164,541141,593
981,17.3969,1.004,541141,593
982,17.0163,1.204,540441,593
983,16.7074,0.981,540103,593
984,16.5033,1.113,539871,593
985,17.8765,0.895,539871,593
986,16.5516,1.082,539871,593
987,17.1435,1.006,539871,593
988,16.5805,1.139,539871,593
989,16.717,0.948,539865,593
990,16.2855,1.05,539733,593
991,16.7748,0.978,539421,593
992,16.4099,1.145,539937,593
993,16.2064,1.075,539937,593
994,17.5909,0.979,540455,593
995,15.8816,1.075,540295,593
996,17.1394,0.929,540295,593
997,16.1733,1.076,540295,593
998,16.7699,1.035,540295,593
999,16.821,0.974,540295,593
1000,15.8227,1.061,539721,593
1001,17.0068,0.994,539721,593
1002,17.1998,1.106,541157,593
1003,16.7749,1.129,541157,593
1004,16.1242,1.438,541157,593
1005,16.7569,1.016,541157,593
1006,16.1124,1.607,541157,593
1007,16.636,1.021,541157,593
1008,16.244,1.226,541157,593
1009,17.2707,1.038,541157,593
1010,17.2205,1.296,540981,593
1011,17.0133,1.171,540825,593
1012,16.172,1,540701,593
1013,16.7024,1.014,540269,593
1014,16.6363,1.096,539781,593
1015,17.1615,1.174,539793,593
1016,16.4426,1.089,539754,593
1017,16.515,1.157,539212,593
1018,16.5438,1.181,539694,593
1019,18.5078,1.144,539774,593
1020,16.3676,1.183,539274,593
1021,17.0039,0.906,539470,593
1022,16.466,1.152,539470,593
1023,16.7204,1.132,539470,593
1024,17.2286,1.039,539998,593
1025,16.8685,1.214,538512,593
1026,17.2154,0.869,538512,593
1027,16.371,0.823,525296,593
1028,17.2547,0.943,525296,593
1029,16.8222,0.991,523968,593
1030,17.7332,1.066,523968,593
1031,16.7676,1.298,524438,593
1032,18.1525,1.095,524370,593
1033,17.0291,1.182,524370,593
1034,16.5058,1.17,524514,593
1035,16.9443,0.954,524514,593
1036,16.8459,1.221,524514,593
1037,16.6388,1.018,524514,593
1038,16.8969,0.875,524530,593
1039,17.5265,1.095,524530,593
1040,16.4937,1.027,524530,593
1041,18.2467,1.019,523806,593
1042,15.6244,1.122,523614,593
1043,17.3647,1.024,523614,593
1044,16.8606,1.067,522655,593
1045,16.5814,1.087,529071,593
1046,16.3323,0.884,529587,593
1047,18.0737,1.089,528577,593
1048,16.5957,1.299,528577,593
1049,16.4012,0.863,528215,593
1050,16.8003,1.053,528215,593
1051,16.6286,0.986,528303,593
1052,16.9023,1.082,528303,593
1053,16.6051,1.171,526631,593
1054,16.7175,1.101,527101,593
1055,17.8502,1.123,527245,593
1056,16.3812,1.128,527357,593
1057,16.4511,0.98,527373,593
1058,15.9462,1.102,527373,593
1059,16.5909,0.969,527373,593
1060,16.293,0.834,527373,593
1061,17.2618,0.967,527373,593
1062,17.1394,1.08,520591,593
1063,16.201,0.948,520855,593
1064,17.2688,1.099,521585,593
1065,16.6851,1.149,520601,593
1066,17.5268,0.938,519615,593
1067,16.641,1.268,519615,593
1068,17.6142,1.153,519319,593
1069,17.106,1.189,519319,593
1070,17.1369,1.036,518995,593
1071,16.8122,0.928,518995,593
1072,17.2399,1.022,518571,593
1073,17.3711,1.204,518571,593
1074,17.0427,1.014,518567,593
1075,16.5802,1.048,518503,593
1076,17.0516,0.919,518459,593
1077,16.5005,1.542,518459,593
1078,16.5668,1.053,518183,593
1079,17.1388,0.973,518183,593
1080,16.7336,1.248,518183,593
1081,17.4062,0.97,518375,593
1082,16.6794,1.219,520039,593
1083,17.0513,1.286,520039,593
1084,16.7324,0.994,517871,593
1085,17.1286,0.829,517871,593
1086,16.4329,1.133,518807,593
1087,16.538,1.209,518541,593
1088,16.8214,1.158,526027,593
1089,17.9509,0.94,530519,593
1090,17.0829,1.184,530511,593
1091,16.6115,1.093,530511,593
1092,16.4789,1.102,530511,593
1093,16.5278,1.058,530383,593
1094,16.648,1.073,530383,593
1095,16.8096,0.978,530599,593
1096,16.7295,0.864,530443,593
1097,17.1445,1.127,530619,593
1098,16.7436,1.09,530907,593
1099,17.3014,0.91,530519,593
1100,17.4224,0.908,530197,593
1101,16.8527,1.428,530513,593
1102,16.4998,1.125,530277,593
1103,16.7073,1.204,530277,593
1104,17.4366,0.977,530305,593
1105,16.7338,1.21,530473,593
1106,17.3931,1.092,530473,593
1107,17.8299,1.025,532549,593
1108,15.8418,1.248,535541,593
1109,16.5984,0.982,535989,593

config,avg_ms,cpu_avg_ms,low1_ms,worst_ms,tri_avg,draw_avg,frames
instance-gpucull,16.5827,1.06787,18.8039,19.7596,545950,593,1090
