frame,gpu_ms,cpu_ms,triangles,draws
570,18.4632,2.672,1063849,1699
571,18.5854,2.943,1063849,1699
572,18.729,2.761,1063849,1699
573,18.0697,2.878,1063849,1699
574,17.84,2.727,1063849,1699
575,18.4966,2.819,1063849,1699
576,20.018,2.515,1063849,1699
577,18.37,2.987,1063849,1699
578,19.2544,2.711,1063849,1699
579,18.2696,2.842,1063849,1699
580,18.208,2.9,1063849,1699
581,18.9546,2.767,1063849,1699
582,19.1889,2.968,1063849,1699
583,18.2412,2.938,1063849,1699
584,18.774,3.046,1063849,1699
585,18.6442,2.724,1063849,1699
586,19.8688,2.932,1063849,1699
587,18.2447,2.927,1063849,1699
588,18.8291,2.63,1063849,1699
589,18.7479,2.853,1063849,1699
590,18.4448,2.804,1063849,1699
591,18.2729,2.965,1063849,1699
592,18.6818,2.804,1063849,1699
593,19.1458,2.967,1063849,1699
594,19.1372,2.944,1063849,1699
595,18.4364,2.858,1063849,1699
596,19.1932,2.761,1063849,1699
597,18.4043,2.636,1063849,1699
598,19.3726,2.707,1063849,1699
599,18.4866,2.881,1063849,1699
600,19.5596,2.715,1063849,1699
601,18.2302,2.9,1063849,1699
602,19.0615,2.569,1063849,1699
603,19.1726,2.872,1063849,1699
604,18.9183,3.085,1063849,1699
605,19.3062,3.061,1063849,1699
606,18.4048,2.78,1063849,1699
607,19.4226,2.585,1063849,1699
608,19.2936,2.794,1063849,1699
609,18.4165,2.878,1063849,1699
610,18.7301,2.786,1063849,1699
611,18.3763,2.646,1063849,1699
612,21.1545,2.675,1063849,1699
613,18.5788,3.144,1063849,1699
614,18.7302,2.861,1063849,1699
615,19.2227,2.575,1063849,1699
616,18.6024,2.955,1063849,1699
617,19.115,2.698,1063849,1699
618,18.5237,3.07,1063849,1699
619,19.4719,2.658,1063849,1699
620,18.3531,2.887,1063849,1699
621,18.5728,2.596,1063849,1699
622,20.15,2.69,1063849,1699
623,18.2647,2.774,1063849,1699
624,19.4745,2.756,1063849,1699
625,18.3358,2.788,1063849,1699
626,19.9549,2.708,1063849,1699
627,19.4258,2.845,1063849,1699
628,18.4789,2.88,1063849,1699
629,20.1372,2.864,1063849,1699
630,18.8969,2.817,1063849,1699
631,19.108,2.647,1063849,1699
632,19.2943,3.024,1063849,1699
633,19.072,2.845,1063849,1699
634,18.8408,2.732,1063849,1699
635,19.3845,2.708,1063849,1699
636,19.7452,3.07,1063849,1699
637,18.787,3.084,1063849,1699
638,19.2922,2.682,1063849,1699
639,19.2932,3.037,1063849,1699
640,19.4271,2.837,1063849,1699
641,19.5235,2.91,1063849,1699
642,18.557,2.65,1063849,1699
643,18.889,2.785,1063849,1699
644,20.5713,2.638,1063849,1699
645,20.2568,2.868,1063849,1699
646,19.212,2.958,1063849,1699
647,19.1144,2.598,1063849,1699
648,19.9452,2.579,1063849,1699
649,20.015,2.834,1063849,1699
650,19.0216,3.194,1063849,1699
651,19.949,2.706,1063849,1699
652,18.9568,2.941,1063849,1699
653,19.4675,2.989,1063849,1699
654,19.1531,2.853,1063849,1699
655,19.6556,2.824,1063849,1699
656,19.3282,2.857,1063849,1699
657,20.413,2.75,1063849,1699
658,19.81,2.996,1063849,1699
659,18.8801,2.726,1063849,1699
660,19.4238,2.779,1063849,1699
661,19.0887,2.83,1063849,1699
662,19.2415,2.862,1063849,1699
663,18.962,2.982,1063849,1699
664,19.1222,2.723,1063849,1699
665,19.5011,2.964,1063849,1699
666,18.8808,2.667,1063849,1699
667,18.7869,2.892,1063849,1699
668,20.0646,2.54,1063849,1699
669,19.4767,3.458,1063849,1699
670,19.1072,2.948,1063849,1699
671,20.093,2.656,1063849,1699
672,18.9706,2.814,1063849,1699
673,19.6117,2.964,1063849,1699
674,19.2743,2.829,1063849,1699
675,19.0414,2.821,1063849,1699
676,18.9016,3.004,1063849,1699
677,19.5402,3.094,1063849,1699
678,18.7429,2.788,1063849,1699
679,19.9078,2.779,1063849,1699
680,18.6743,2.568,1063849,1699
681,19.5549,2.534,1063849,1699
682,18.8823,2.853,1063849,1699
683,20.0288,2.777,1063849,1699
684,19.5474,2.861,1063849,1699
685,18.9068,2.926,1063849,1699
686,19.5345,3.188,1063849,1699
687,18.305,2.802,1063849,1699
688,18.5909,2.584,1063849,1699
689,18.7888,2.695,1063849,1699
690,20.6091,2.754,1063849,1699
691,19.0261,3.751,1063849,1699
692,19.8412,2.904,1063849,1699
693,19.4318,2.72,1063849,1699
694,19.6817,3.006,1063849,1699
695,18.8533,2.769,1063849,1699
696,19.5413,2.579,1063849,1699
697,19.2032,3.254,1063849,1699
698,19.1537,2.759,1063849,1699
699,19.6145,2.645,1063849,1699
700,18.6712,2.641,1063849,1699
701,19.8462,2.695,1063849,1699
702,19.0655,2.989,1063849,1699
703,19.4957,2.807,1063849,1699
704,19.5951,2.665,1063849,1699
705,18.7721,2.537,1063849,1699
706,19.4587,2.616,1063849,1699
707,20.0886,2.92,1063849,1699
708,18.7061,2.927,1063849,1699
709,18.6766,2.719,1063849,1699
710,18.448,2.944,1063849,1699
711,18.61,2.905,1063849,1699
712,18.8062,2.772,1063849,1699
713,19.719,2.786,1063849,1699
714,18.7746,3.017,1063849,1699
715,20.0538,2.737,1063849,1699
716,18.9675,3.141,1063849,1699
717,18.6795,2.655,1063849,1699
718,18.6458,2.604,1063849,1699
719,20.1507,2.781,1063849,1699
720,18.8992,3.054,1063849,1699
721,18.86,2.986,1063849,1699
722,18.8602,2.762,1063849,1699
723,18.8418,2.574,1063849,1699
724,18.7018,2.669,1063849,1699
725,18.9499,2.845,1063849,1699
726,19.8578,2.56,1063849,1699
727,18.7926,2.614,1063849,1699
728,20.3521,2.795,1063849,1699
729,19.7681,2.93,1063849,1699
730,19.1402,2.999,1063849,1699
731,19.3839,2.791,1063849,1699
732,19.6753,2.935,1063849,1699
733,19.0411,3.142,1063849,1699
734,19.5936,2.706,1063849,1699
735,20.104,3.049,1063849,1699
736,19.1021,2.858,1063849,1699
737,19.1316,2.602,1063849,1699
738,19.2996,2.7,1063849,1699
739,19.1322,2.834,1063849,1699
740,18.8618,2.637,1063849,1699
741,20.665,2.588,1063849,1699
742,19.2805,2.812,1063849,1699
743,20.5782,2.925,1063849,1699
744,20.0918,2.787,1063849,1699
745,19.1347,3.207,1063849,1699
746,19.2514,2.644,1063849,1699
747,19.142,2.875,1063849,1699
748,19.145,2.673,1063849,1699
749,19.7727,2.849,1063849,1699
750,19.7073,2.993,1063849,1699
751,19.0947,2.826,1063849,1699
752,20.3327,2.662,1063849,1699
753,19.615,2.766,1063849,1699
754,18.9591,2.738,1063849,1699
755,19.7179,2.849,1063849,1699
756,19.125,2.744,1063849,1699
757,18.6476,2.579,1063849,1699
758,19.6566,2.677,1063849,1699
759,19.4376,2.895,1063849,1699
760,18.8524,2.857,1063849,1699
761,18.8851,2.777,1063849,1699
762,18.7844,2.611,1063849,1699
763,19.4307,2.596,1063849,1699
764,19.5614,2.942,1063849,1699
765,19.0955,2.838,1063849,1699
766,18.8962,2.75,1063849,1699
767,18.1921,2.712,1063849,1699
768,19.1065,2.799,1063849,1699
769,19.781,3.174,1063849,1699
770,19.6763,2.809,1063849,1699
771,19.4774,2.827,1063849,1699
772,19.3172,2.897,1063849,1699
773,18.9588,2.97,1063849,1699
774,19.8112,2.829,1063849,1699
775,18.6408,2.926,1063849,1699
