frame,gpu_ms,cpu_ms,triangles,draws
823,19.006,1.298,1063849,593
824,19.1779,1.075,1063849,593
825,18.1253,1.087,1063849,593
826,19.5917,1.091,1063849,593
827,18.1182,1.25,1063849,593
828,18.6254,1.19,1063849,593
829,19.0321,0.937,1063849,593
830,18.7438,1.122,1063849,593
831,18.4736,1.017,1063849,593
832,18.4496,1.017,1063849,593
833,20.067,0.87,1063849,593
834,19.6283,1.144,1063849,593
835,18.6756,1.091,1063849,593
836,18.4786,0.922,1063849,593
837,19.2697,1.086,1063849,593
838,19.2858,1.052,1063849,593
839,18.5839,1.358,1063849,593
840,18.7904,1.009,1063849,593
841,18.6398,1.265,1063849,593
842,18.4204,1.01,1063849,593
843,19.4261,0.851,1063849,593
844,18.6419,1.145,1063849,593
845,18.5116,1.094,1063849,593
846,18.8214,0.877,1063849,593
847,18.5258,1.29,1063849,593
848,18.5903,1.035,1063849,593
849,19.3822,1.186,1063849,593
850,18.3896,0.995,1063849,593
851,19.269,0.903,1063849,593
852,18.7715,1.405,1063849,593
853,19.3554,1.272,1063849,593
854,18.3758,1.104,1063849,593
855,19.2075,1.243,1063849,593
856,18.6262,0.94,1063849,593
857,20.1759,0.948,1063849,593
858,18.5351,1.131,1063849,593
859,19.1088,0.996,1063849,593
860,19.5878,1.094,1063849,593
861,18.7745,1.082,1063849,593
862,19.559,0.998,1063849,593
863,18.5848,1.008,1063849,593
864,18.5997,0.939,1063849,593
865,19.6512,0.906,1063849,593
866,19.6723,1.107,1063849,593
867,19.3717,0.916,1063849,593
868,18.9361,1.256,1063849,593
869,18.9228,1.186,1063849,593
870,19.9834,1.077,1063849,593
871,18.8434,1.105,1063849,593
872,19.198,1.065,1063849,593
873,20.3251,1.033,1063849,593
874,19.3815,1.373,1063849,593
875,19.1231,1.117,1063849,593
876,19.249,0.954,1063849,593
877,18.7488,0.987,1063849,593
878,19.7446,0.972,1063849,593
879,18.9196,1.239,1063849,593
880,19.0686,1.044,1063849,593
881,19.5744,0.947,1063849,593
882,19.0155,1.004,1063849,593
883,19.5719,1.022,1063849,593
884,19.6178,1.26,1063849,593
885,18.9303,1.15,1063849,593
886,19.1212,1.031,1063849,593
887,18.9108,1.334,1063849,593
888,18.6754,1.025,1063849,593
889,20.1326,0.905,1063849,593
890,18.6326,1.13,1063849,593
891,19.426,1.027,1063849,593
892,18.5245,0.998,1063849,593
893,19.4609,0.956,1063849,593
894,18.9751,1.138,1063849,593
895,18.5599,1.146,1063849,593
896,18.4709,1.002,1063849,593
897,19.3782,0.901,1063849,593
898,19.3764,1.082,1063849,593
899,20.2009,1.227,1063849,593
900,18.9374,1.178,1063849,593
901,18.88,0.911,1063849,593
902,19.4268,1.115,1063849,593
903,19.9069,0.887,1063849,593
904,18.1622,1.374,1063849,593
905,18.7328,0.998,1063849,593
906,19.6927,1.113,1063849,593
907,19.6095,0.995,1063849,593
908,19.7028,1.117,1063849,593
909,19.6466,1.128,1063849,593
910,19.1154,1.194,1063849,593
911,19.5865,1.074,1063849,593
912,20.42,0.877,1063849,593
913,19.2774,1.223,1063849,593
914,20.3374,1.023,1063849,593
915,19.291,1.069,1063849,593
916,19.1798,0.955,1063849,593
917,21.1304,0.882,1063849,593
918,19.7806,1.079,1063849,593
919,19.6408,1.091,1063849,593
920,19.325,0.874,1063849,593
921,19.2878,0.909,1063849,593
922,19.3591,1.034,1063849,593
923,19.4199,0.836,1063849,593
924,19.3549,0.813,1063849,593
925,19.3631,1.133,1063849,593
926,21.0054,0.958,1063849,593
927,20.3714,1.331,1063849,593
928,19.8104,1.273,1063849,593
929,19.352,1.018,1063849,593
930,19.303,1.122,1063849,593
931,19.21,0.913,1063849,593
932,19.2409,1.033,1063849,593
933,19.2631,0.849,1063849,593
934,20.0385,0.949,1063849,593
935,19.174,1.094,1063849,593
936,19.058,1.034,1063849,593
937,21.4575,0.853,1063849,593
938,19.2783,1.078,1063849,593
939,20.0757,1.037,1063849,593
940,19.1403,1.064,1063849,593
941,19.8422,1.06,1063849,593
942,19.4037,1.358,1063849,593
943,18.8504,1.269,1063849,593
944,18.8458,0.869,1063849,593
945,19.5093,0.952,1063849,593
946,19.0766,1.453,1063849,593
947,20.3635,1.037,1063849,593
948,19.0587,1.037,1063849,593
949,18.9935,0.947,1063849,593
950,19.1127,1.082,1063849,593
951,19.1936,0.967,1063849,593
952,19.9298,1.046,1063849,593
953,19.7149,1.032,1063849,593
954,19.4639,1.315,1063849,593
955,19.7151,1.062,1063849,593
956,19.6833,0.887,1063849,593
957,19.4459,1.05,1063849,593
958,20.1228,0.876,1063849,593
959,19.7698,1.281,1063849,593
960,19.0873,0.969,1063849,593
961,20.1399,0.868,1063849,593
962,20.0992,1.089,1063849,593
963,19.8285,1.113,1063849,593
964,19.9711,1.126,1063849,593
965,19.3083,1.057,1063849,593
966,20.0579,1.035,1063849,593
967,19.1204,1.275,1063849,593
968,19.2733,1.124,1063849,593
969,19.902,0.891,1063849,593
970,19.4394,1.154,1063849,593
971,19.9193,0.911,1063849,593
972,19.6198,1.324,1063849,593
973,20.4735,1.062,1063849,593
974,19.2815,1.14,1063849,593
975,20.3838,0.87,1063849,593
976,19.7922,1.088,1063849,593
977,19.5607,1.498,1063849,593
978,19.3556,1.035,1063849,593
979,19.5882,0.99,1063849,593
980,19.7318,1.23,1063849,593
981,18.8294,1.042,1063849,593
982,25.2276,1.114,1063849,593
983,19.2652,1.136,1063849,593
984,19.0875,1.027,1063849,593
985,19.8735,0.845,1063849,593
986,19.3876,1.015,1063849,593
987,20.5125,1.083,1063849,593
988,19.2312,1.056,1063849,593
989,19.5317,0.883,1063849,593
990,19.0398,1.133,1063849,593

config,avg_ms,cpu_avg_ms,low1_ms,worst_ms,tri_avg,draw_avg,frames
baseline-instance,19.1225,1.06626,21.8753,25.2276,1.06385e+06,593,971
