frame,gpu_ms,cpu_ms,triangles,draws
67,17.6374,1.03,1063849,1699
68,17.5627,0.869,1063849,1699
69,17.5824,1.145,1063849,1699
70,20.1926,0.905,1063849,1699
71,18.4837,1.131,1063849,1699
72,18.1284,1.193,1063849,1699
73,18.5214,1.079,1063849,1699
74,19.0344,1.085,1063849,1699
75,17.7482,1.286,1063849,1699
76,18.2329,0.882,1063849,1699
77,17.6361,1.112,1063849,1699
78,18.9701,1.075,1063849,1699
79,18.0143,1.446,1063849,1699
80,18.1402,1.087,1063849,1699
81,18.2728,1.077,1063849,1699
82,18.3562,1.066,1063849,1699
83,17.8933,1.216,1063849,1699
84,18.6325,0.943,1063849,1699
85,18.1974,1.219,1063849,1699
86,19.1234,1.11,1063849,1699
87,17.9556,1.068,1063849,1699
88,18.1956,1.063,1063849,1699
89,18.7156,0.925,1063849,1699
90,17.9608,1.449,1063849,1699
91,18.6118,0.918,1063849,1699
92,17.913,1.206,1063849,1699
93,17.9395,1.216,1063849,1699
94,18.8501,0.909,1063849,1699
95,19.5834,1.128,1063849,1699
96,18.1775,1.439,1063849,1699
97,18.4124,1.056,1063849,1699
98,18.6926,1.105,1063849,1699
99,18.346,1.176,1063849,1699
100,18.2139,1.037,1063849,1699
101,18.725,0.972,1063849,1699
102,17.8342,1.214,1063849,1699
103,18.693,1.053,1063849,1699
104,18.2404,1.263,1063849,1699
105,18.2375,1.1,1063849,1699
106,18.1557,1.064,1063849,1699
107,19.3848,0.894,1063849,1699
108,18.317,1.146,1063849,1699
109,18.2052,1.063,1063849,1699
110,19.5492,0.923,1063849,1699
111,18.1255,1.089,1063849,1699
112,18.3058,1.087,1063849,1699
113,18.0786,1.007,1063849,1699
114,19.8651,1.023,1063849,1699
115,18.0634,1.104,1063849,1699
116,18.9172,1.164,1063849,1699
117,18.3394,1.18,1063849,1699
118,18.7784,1.088,1063849,1699
119,18.0222,1.122,1063849,1699
120,18.4581,1.113,1063849,1699
121,18.2337,1.241,1063849,1699
122,18.7572,0.981,1063849,1699
123,18.628,0.968,1063849,1699
124,18.9935,1.37,1063849,1699
125,18.1174,1.507,1063849,1699
126,18.9973,0.975,1063849,1699
127,18.1112,1.139,1063849,1699
128,18.0374,1.168,1063849,1699
129,17.9388,1.087,1063849,1699
130,17.7403,0.974,1063849,1699
131,17.8578,1.052,1063849,1699
132,18.6297,1.019,1063849,1699
133,18.2403,1.216,1063849,1699
134,18.6113,1.239,1063849,1699
135,18.5962,1.039,1063849,1699
136,17.9176,1.198,1063849,1699
137,18.3158,0.928,1063849,1699
138,17.5852,1.096,1063849,1699
139,17.7224,1.158,1063849,1699
140,19.1161,0.921,1063849,1699
141,18.2503,1.135,1063849,1699
142,17.6804,1.337,1063849,1699
143,17.5705,1.126,1063849,1699
144,17.8836,1.032,1063849,1699
145,19.3885,1.097,1063849,1699
146,17.7707,1.127,1063849,1699
147,18.4234,1.064,1063849,1699
148,18.2961,1.11,1063849,1699
149,18.7951,1.003,1063849,1699
150,17.4715,1.106,1063849,1699
151,19.0496,1.012,1063849,1699
152,17.737,1.154,1063849,1699
153,18.1091,0.971,1063849,1699
154,18.5533,0.886,1063849,1699
155,18.8217,1.141,1063849,1699
156,18.7964,1.405,1063849,1699
157,17.9089,0.947,1063849,1699
158,18.2606,0.91,1063849,1699
159,17.3982,1.19,1063849,1699
160,18.4144,1.025,1063849,1699
161,18.3364,1.366,1063849,1699
162,17.8333,0.974,1063849,1699
163,17.995,1.115,1063849,1699
164,19.4112,1.021,1063849,1699
165,18.2329,1.25,1063849,1699
166,18.6784,1.227,1063849,1699
167,18.2924,1.103,1063849,1699
168,18.6729,1.14,1063849,1699
169,18.2276,1.102,1063849,1699
170,19.1101,0.949,1063849,1699
171,18.2087,1.406,1063849,1699
172,17.8407,1.142,1063849,1699
173,18.858,0.952,1063849,1699
174,18.024,1.63,1063849,1699
175,18.6232,0.956,1063849,1699
176,18.342,1.122,1063849,1699
177,19.5355,1.029,1063849,1699
178,18.4165,1.169,1063849,1699
179,19.2448,0.975,1063849,1699
180,18.4561,1.036,1063849,1699
181,18.4699,1.137,1063849,1699
182,18.2826,1.275,1063849,1699
183,19.7187,1.022,1063849,1699
184,18.9418,1.226,1063849,1699
185,18.6971,1.13,1063849,1699
186,18.6481,1.106,1063849,1699
187,18.42,1.02,1063849,1699
188,18.3916,1.041,1063849,1699
189,19.2656,0.975,1063849,1699
190,19.2489,1.2,1063849,1699
191,18.5484,1.154,1063849,1699
192,18.6055,1.202,1063849,1699
193,19.0611,1.053,1063849,1699
194,19.5566,1.501,1063849,1699
195,18.7111,1.059,1063849,1699
196,19.5119,1.234,1063849,1699
197,18.8088,1.274,1063849,1699
198,19.0344,1.281,1063849,1699
199,18.8112,0.966,1063849,1699
200,18.7296,1.468,1063849,1699
201,20.0816,1.182,1063849,1699
202,18.5458,1.181,1063849,1699
203,19.288,1.116,1063849,1699
204,18.7026,0.919,1063849,1699
205,19.8543,1.037,1063849,1699
206,18.9209,1.404,1063849,1699
207,19.3012,1.217,1063849,1699
208,18.4752,1.041,1063849,1699
209,19.4194,1.06,1063849,1699
210,18.6504,1.225,1063849,1699
211,19.6771,1.083,1063849,1699
212,19.0739,1.101,1063849,1699
213,18.4437,0.911,1063849,1699
214,19.0022,1.04,1063849,1699
215,18.7004,1.289,1063849,1699
216,18.3997,1.033,1063849,1699
217,19.4487,0.951,1063849,1699
218,18.6786,1.205,1063849,1699
219,19.5213,1.098,1063849,1699
220,18.5376,1.128,1063849,1699
221,18.404,0.913,1063849,1699
222,19.308,1.062,1063849,1699
223,18.6334,1.305,1063849,1699
224,18.384,1.165,1063849,1699
225,19.2632,0.936,1063849,1699
226,18.4407,1.343,1063849,1699
227,19.8246,1.079,1063849,1699
228,18.5375,1.034,1063849,1699
229,18.3138,0.972,1063849,1699
230,19.2013,1.049,1063849,1699
231,18.9138,1.195,1063849,1699
232,19.1226,1.051,1063849,1699
233,18.846,1.081,1063849,1699
234,18.5525,1.147,1063849,1699
235,20.1606,1.012,1063849,1699
236,19.4137,1.433,1063849,1699
237,18.9564,1.064,1063849,1699
238,19.6571,0.871,1063849,1699
239,18.6115,1.344,1063849,1699
240,20.077,1.189,1063849,1699
241,18.5758,1.296,1063849,1699
242,19.4178,0.888,1063849,1699
243,18.6728,1.385,1063849,1699
244,19.7929,0.976,1063849,1699
245,18.7712,1.255,1063849,1699
246,19.5406,0.956,1063849,1699
247,19.3276,1.167,1063849,1699
248,19.4506,1.17,1063849,1699
249,18.8346,1.337,1063849,1699
250,18.5479,1.106,1063849,1699
251,19.9347,0.976,1063849,1699
252,18.6716,1.325,1063849,1699
253,19.0714,1.135,1063849,1699
254,19.4329,0.92,1063849,1699
255,18.7266,1.477,1063849,1699
256,18.4951,1.063,1063849,1699
257,19.0074,1.038,1063849,1699
258,18.4755,1.035,1063849,1699
259,18.0795,0.87,1063849,1699
260,20.0038,1.149,1063849,1699
261,19.6723,1.291,1063849,1699
262,18.288,1.552,1063849,1699
263,18.3804,0.933,1063849,1699
264,18.2094,0.933,1063849,1699
265,19.8122,1.052,1063849,1699
266,18.4217,1.212,1063849,1699
267,17.9736,1.254,1063849,1699
268,18.1539,1.046,1063849,1699
269,17.5177,1.049,1063849,1699
270,18.7548,0.931,1063849,1699
271,18.5345,1.1,1063849,1699
272,17.9839,1.172,1063849,1699
273,17.7753,1.147,1063849,1699
274,19.0118,1.033,1063849,1699
275,17.8031,1.199,1063849,1699
276,18.0871,0.984,1063849,1699
277,17.9104,1.072,1063849,1699
278,18.8891,1.02,1063849,1699
279,17.4621,1.302,1063849,1699
280,18.2529,0.973,1063849,1699
281,17.7527,1.325,1063849,1699
282,19.4244,1.071,1063849,1699
283,18.5125,1.189,1063849,1699
284,18.6594,0.987,1063849,1699
285,18.2828,1.208,1063849,1699
286,17.8922,1.046,1063849,1699
287,19.6047,1.053,1063849,1699
288,18.5323,1.361,1063849,1699
289,19.4444,0.961,1063849,1699
290,18.0759,1.259,1063849,1699
291,19.3802,1.139,1063849,1699
292,18.0272,1.315,1063849,1699
293,18.7719,1.049,1063849,1699
294,19.066,1.146,1063849,1699
295,19.3354,1.068,1063849,1699
296,18.4291,1.071,1063849,1699
297,18.5623,0.964,1063849,1699
298,19.102,0.98,1063849,1699
299,19.0097,1.255,1063849,1699
300,17.9521,1.198,1063849,1699
301,19.0177,0.914,1063849,1699
302,19.5963,0.934,1063849,1699
303,18.769,1.125,1063849,1699
304,19.6272,1.234,1063849,1699
305,18.341,1.142,1063849,1699
306,18.4956,1.16,1063849,1699
307,18.5304,0.884,1063849,1699
308,19.9344,1.088,1063849,1699
309,19.0719,1.35,1063849,1699
310,19.3746,1.169,1063849,1699
311,19.6475,1.247,1063849,1699
312,18.9294,1.217,1063849,1699
313,19.3496,1.25,1063849,1699
314,19.1618,1.441,1063849,1699
315,18.0257,1.004,1063849,1699
316,19.7814,1.13,1063849,1699
317,18.1427,1.463,1063849,1699
318,18.661,0.97,1063849,1699
319,18.7289,1.263,1063849,1699
320,20.2321,1.123,1063849,1699
321,19.4422,1.184,1063849,1699
322,18.6449,1.149,1063849,1699
323,19.411,1.111,1063849,1699
324,18.9028,1.155,1063849,1699
325,19.1128,1.189,1063849,1699
326,19.0828,1.074,1063849,1699
327,19.6985,1.138,1063849,1699
328,19.6632,1.547,1063849,1699
329,19.1166,1.107,1063849,1699
330,20.6727,0.916,1063849,1699
331,19.2219,1.075,1063849,1699
332,19.5494,0.95,1063849,1699
333,19.4443,1.235,1063849,1699
334,19.3204,1.109,1063849,1699
335,20.0708,0.985,1063849,1699
336,18.9625,1.033,1063849,1699
337,20.7232,1.007,1063849,1699
338,19.9785,1.176,1063849,1699
339,19.6955,1.28,1063849,1699
340,20.0242,1.048,1063849,1699
341,19.1864,1.177,1063849,1699
342,20.4866,1.08,1063849,1699
343,19.095,1.17,1063849,1699
344,19.7978,1.118,1063849,1699
345,19.8652,1.112,1063849,1699
346,20.0108,1.052,1063849,1699
347,19.451,1.399,1063849,1699
348,18.9862,1.146,1063849,1699
349,19.4348,1.093,1063849,1699
350,20.2057,1.284,1063849,1699
351,18.9682,1.169,1063849,1699
352,19.1812,1.028,1063849,1699
353,20.8492,1.065,1063849,1699
354,19.4654,1.473,1063849,1699
355,19.8635,0.952,1063849,1699
356,19.0939,1.281,1063849,1699
357,20.0193,1.316,1063849,1699
358,19.6481,1.127,1063849,1699
359,19.0929,1.179,1063849,1699
360,20.2867,1.004,1063849,1699
361,19.5388,1.317,1063849,1699
362,19.6048,1.08,1063849,1699
363,19.2886,1.035,1063849,1699
364,19.8171,0.865,1063849,1699
365,19.9588,1.144,1063849,1699
366,20.6044,0.927,1063849,1699
367,19.9702,1.184,1063849,1699
368,19.7493,1.047,1063849,1699
369,21.1144,0.959,1063849,1699
370,19.7258,1.142,1063849,1699
371,21.0526,0.951,1063849,1699
372,20.0552,1.102,1063849,1699
373,21.3219,1.062,1063849,1699
374,20.154,1.506,1063849,1699
375,20.5964,1.004,1063849,1699
376,19.9634,1.077,1063849,1699
377,21.5982,1.101,1063849,1699
378,20.4674,1.14,1063849,1699
379,20.7016,1.122,1063849,1699
380,19.7698,1.361,1063849,1699
381,19.7587,1.12,1063849,1699
382,21.9074,1.075,1063849,1699
383,18.9358,1.582,1063849,1699
384,20.2219,1.082,1063849,1699
385,19.649,1.144,1063849,1699
386,20.2662,1.047,1063849,1699
387,20.0573,1.289,1063849,1699
388,19.7411,1.174,1063849,1699
389,19.9028,1.155,1063849,1699
390,20.2875,1.014,1063849,1699
391,19.5954,1.085,1063849,1699
392,18.9382,1.1,1063849,1699
393,21.635,1.057,1063849,1699
394,19.7978,1.211,1063849,1699
395,20.0936,0.98,1063849,1699
396,21.7383,0.965,1063849,1699
397,20.1442,1.261,1063849,1699
398,19.807,0.949,1063849,1699
399,20.4307,0.899,1063849,1699
400,19.5596,1.113,1063849,1699
401,20.6469,0.959,1063849,1699
402,19.8395,1.38,1063849,1699
403,20.991,1.022,1063849,1699
404,19.2945,1.237,1063849,1699
405,19.6056,1.101,1063849,1699
406,19.8495,0.868,1063849,1699
407,20.101,1.118,1063849,1699
408,19.183,1.133,1063849,1699
409,19.1859,1.206,1063849,1699
410,20.2136,1.06,1063849,1699
411,20.0392,1.18,1063849,1699
412,19.4985,1.282,1063849,1699
413,20.8918,1.146,1063849,1699
414,19.979,1.087,1063849,1699
415,19.8949,0.953,1063849,1699
416,20.5309,1.108,1063849,1699
417,20.0226,1.252,1063849,1699
418,20.0322,0.987,1063849,1699
419,20.2096,1.039,1063849,1699
420,20.5377,1.47,1063849,1699
421,19.4731,1.179,1063849,1699
422,20.1911,1.002,1063849,1699
423,19.238,1.146,1063849,1699
424,19.5826,1.108,1063849,1699
425,20.2112,1.175,1063849,1699
426,19.4102,1.383,1063849,1699
427,19.7441,1.07,1063849,1699
428,19.2402,1.489,1063849,1699
429,19.2977,1.078,1063849,1699
430,20.8464,1.085,1063849,1699
431,19.0923,1.154,1063849,1699
432,19.188,1.164,1063849,1699
433,20.5187,1.191,1063849,1699
434,18.96,1.119,1063849,1699
435,18.7671,1.125,1063849,1699
436,18.9261,1.009,1063849,1699
437,19.751,1.111,1063849,1699
438,19.5592,1.64,1063849,1699
439,19.5975,1.591,1063849,1699
440,19.7705,0.982,1063849,1699
441,20.1985,1.515,1063849,1699
442,20.7126,1.141,1063849,1699
443,19.5792,1.439,1063849,1699
444,19.2013,1.185,1063849,1699
445,19.2651,1.175,1063849,1699
446,20.4834,1.2,1063849,1699
447,19.5759,1.208,1063849,1699
448,20.1554,0.966,1063849,1699
449,19.363,1.157,1063849,1699
450,20.2564,1.178,1063849,1699
451,20.3739,1.019,1063849,1699
452,19.4552,1.76,1063849,1699
453,20.3861,1.37,1063849,1699
454,19.7385,1.197,1063849,1699
455,20.6535,1.035,1063849,1699
456,19.7762,1.491,1063849,1699
457,19.3522,1.236,1063849,1699
458,20.8888,1.038,1063849,1699
459,19.8059,1.249,1063849,1699
460,19.7372,1.487,1063849,1699
461,21.2892,1.25,1063849,1699
462,19.9805,1.581,1063849,1699
463,19.5186,1.099,1063849,1699
464,20.3717,0.984,1063849,1699
465,20.0677,1.227,1063849,1699
466,20.3869,1.363,1063849,1699
467,21.061,1.064,1063849,1699
468,19.9971,1.361,1063849,1699
469,19.8795,1.211,1063849,1699
470,20.3098,1.124,1063849,1699
471,19.8158,1.281,1063849,1699
472,19.8295,1.003,1063849,1699
473,20.8812,0.979,1063849,1699
474,19.3405,1.318,1063849,1699
475,20.0862,1.578,1063849,1699
476,20.7827,1.144,1063849,1699
477,21.4828,1.222,1063849,1699
478,19.5702,1.301,1063849,1699
479,19.3362,1.032,1063849,1699
480,20.208,1.016,1063849,1699
481,19.476,1.683,1063849,1699
482,18.887,1.126,1063849,1699
483,19.5835,1.089,1063849,1699
484,19.9174,1.102,1063849,1699
485,19.312,1.028,1063849,1699
486,19.3161,1.321,1063849,1699
487,19.094,0.995,1063849,1699
488,20.1955,0.978,1063849,1699
489,19.1675,1.252,1063849,1699
490,18.8527,0.987,1063849,1699
491,20.014,1.037,1063849,1699
492,19.8889,1.246,1063849,1699
493,19.784,1.325,1063849,1699
494,19.0659,1.009,1063849,1699
495,20.0103,1.016,1063849,1699
496,19.2037,1.302,1063849,1699
497,18.7432,1.087,1063849,1699
498,19.4532,1.152,1063849,1699
499,19.0177,1.146,1063849,1699
500,19.1968,1.267,1063849,1699
501,18.9868,1.063,1063849,1699
502,19.9102,1.007,1063849,1699
503,19.7252,1.442,1063849,1699
504,19.2037,1.169,1063849,1699
505,18.9149,1.128,1063849,1699
506,19.4869,0.931,1063849,1699
507,17.5534,1.281,1063849,1699
508,18.1384,1.095,1063849,1699
509,18.0468,1.199,1063849,1699
510,20.2813,0.957,1063849,1699
511,18.8214,1.151,1063849,1699
512,20.5235,0.921,1063849,1699
513,20.1578,1.125,1063849,1699
514,19.8154,1.246,1063849,1699
515,20.5675,1.215,1063849,1699
516,19.1869,1.172,1063849,1699
517,19.8322,1.066,1063849,1699
518,19.5766,1.212,1063849,1699
519,18.8212,1.23,1063849,1699
520,19.5038,1.03,1063849,1699
521,17.5202,1.593,1063849,1699
522,18.549,1.484,1063849,1699
523,18.7355,1.026,1063849,1699
524,19.4058,0.951,1063849,1699
525,19.1348,1.213,1063849,1699
526,18.8014,1.054,1063849,1699
527,19.185,1.02,1063849,1699
528,18.3296,1.187,1063849,1699
529,18.6644,1.148,1063849,1699
530,18.4706,1.112,1063849,1699
531,18.345,1.085,1063849,1699
532,19.6344,1.119,1063849,1699
533,18.7428,1.197,1063849,1699
534,18.6032,1.178,1063849,1699
535,18.6635,1.061,1063849,1699
536,18.5548,1.047,1063849,1699
537,19.0126,0.992,1063849,1699
538,18.5573,1.527,1063849,1699
539,18.5292,1.177,1063849,1699
540,19.081,0.928,1063849,1699
541,18.1974,1.089,1063849,1699
542,18.8736,1.15,1063849,1699
543,18.3438,1.162,1063849,1699
544,19.2154,0.988,1063849,1699
545,18.4842,0.928,1063849,1699
546,19.7956,0.932,1063849,1699
547,19.4299,1.42,1063849,1699
548,18.2774,1.086,1063849,1699
549,19.2116,0.965,1063849,1699
550,19.054,1.294,1063849,1699
551,19.1492,1.069,1063849,1699
552,18.905,1.259,1063849,1699
553,19.076,1.173,1063849,1699
554,19.3279,1.075,1063849,1699
555,19.3333,1.141,1063849,1699
556,18.5288,0.998,1063849,1699
557,19.0234,1.014,1063849,1699
558,18.5736,1.126,1063849,1699
559,19.1841,1.043,1063849,1699
560,18.5507,1.269,1063849,1699
561,19.2794,1.061,1063849,1699
562,19.93,1.096,1063849,1699
563,18.6514,1.277,1063849,1699
564,19.0408,1.271,1063849,1699
565,18.4118,0.886,1063849,1699
566,19.0603,0.94,1063849,1699
567,18.5322,1.209,1063849,1699
568,18.7188,1.117,1063849,1699
569,18.5811,1.181,1063849,1699
570,18.412,1.165,1063849,1699
571,19.0863,0.992,1063849,1699
572,19.5358,1.231,1063849,1699
573,18.3103,1.169,1063849,1699
574,18.7708,1.077,1063849,1699
575,18.395,1.137,1063849,1699
576,18.6796,1.123,1063849,1699
577,18.4754,0.904,1063849,1699
578,18.4448,1.235,1063849,1699
579,18.8354,0.99,1063849,1699
580,19.5927,1.028,1063849,1699
581,18.8234,1.185,1063849,1699
582,18.3928,1.03,1063849,1699
583,18.478,1.347,1063849,1699
584,19.791,1.155,1063849,1699
585,18.3685,1.183,1063849,1699
586,18.3796,1,1063849,1699
587,18.6956,1.042,1063849,1699
588,18.762,1.289,1063849,1699
589,19.0196,1.078,1063849,1699
590,18.5053,1.044,1063849,1699
591,19.0423,1.131,1063849,1699
592,18.7514,1.108,1063849,1699
593,19.1277,1.347,1063849,1699
594,18.5011,1.428,1063849,1699
595,19.5131,1.168,1063849,1699
596,18.446,1.137,1063849,1699
597,18.5427,0.98,1063849,1699
598,19.4145,0.972,1063849,1699
599,19.6781,1.184,1063849,1699
600,18.6083,1.1,1063849,1699
601,18.5572,0.959,1063849,1699
602,19.2812,0.871,1063849,1699
603,18.973,1.272,1063849,1699
604,19.1837,1.173,1063849,1699
605,18.5971,1.088,1063849,1699
606,19.3076,1.106,1063849,1699
607,18.6211,1.119,1063849,1699
608,19.5326,1.087,1063849,1699
609,19.069,1.225,1063849,1699
610,18.7889,1.058,1063849,1699
611,18.439,1.086,1063849,1699
612,18.3216,0.954,1063849,1699
613,18.8193,1.043,1063849,1699
614,18.5966,0.93,1063849,1699
615,19.5254,0.855,1063849,1699
616,19.0855,1.328,1063849,1699
617,18.862,1.038,1063849,1699
618,18.4366,1.14,1063849,1699
619,19.2243,1.163,1063849,1699
620,19.2323,1.106,1063849,1699
621,19.1953,1.098,1063849,1699
622,19.4423,1.101,1063849,1699
623,18.2892,1.196,1063849,1699
624,18.4822,1.061,1063849,1699
625,20.0407,0.907,1063849,1699
626,18.7738,1.216,1063849,1699
627,17.9949,1,1063849,1699
628,17.8347,1.074,1063849,1699
629,19.0284,1.054,1063849,1699
630,17.6322,1.093,1063849,1699
631,19.2366,0.985,1063849,1699
632,18.6144,1.541,1063849,1699
633,20.0881,0.958,1063849,1699
634,18.6112,1.277,1063849,1699
635,19.8311,0.981,1063849,1699
636,19.0939,1.202,1063849,1699
637,19.5148,0.998,1063849,1699
638,18.8449,1.039,1063849,1699
639,19.9717,0.891,1063849,1699
640,19.6736,1.057,1063849,1699
641,19.3336,1.04,1063849,1699
642,18.9544,1.053,1063849,1699
643,20.027,0.961,1063849,1699
644,19.413,1.263,1063849,1699
645,19.8516,1.198,1063849,1699
646,18.8948,0.937,1063849,1699
647,19.1846,0.869,1063849,1699
648,19.1029,1.104,1063849,1699
649,20.5048,1.178,1063849,1699
650,19.5719,1.356,1063849,1699
651,19.8219,1.219,1063849,1699
652,19.6836,1.396,1063849,1699
653,19.1361,1.107,1063849,1699
654,19.192,1.005,1063849,1699
655,19.131,1.028,1063849,1699
656,20.4838,1.171,1063849,1699
657,19.1934,1.166,1063849,1699
658,19.788,1.066,1063849,1699
659,19.0402,1.005,1063849,1699
660,19.8243,1.026,1063849,1699
661,19.3662,1.154,1063849,1699
662,19.8526,1.1,1063849,1699
663,18.851,1.175,1063849,1699
664,19.0257,0.92,1063849,1699
665,18.9664,1.296,1063849,1699
666,19.3768,1.031,1063849,1699
667,18.984,0.988,1063849,1699
668,18.7918,1.015,1063849,1699
669,18.7797,0.929,1063849,1699
670,19.1095,1.161,1063849,1699
671,18.6093,1.374,1063849,1699
672,18.7333,1.239,1063849,1699
673,19.1548,1.319,1063849,1699
674,19.8446,0.936,1063849,1699
675,19.8672,1.499,1063849,1699
676,18.958,1.09,1063849,1699
677,18.8743,1.058,1063849,1699
678,20.0041,1.022,1063849,1699
679,19.001,1.169,1063849,1699
680,19.2822,1.046,1063849,1699
681,19.4715,1.133,1063849,1699
682,19.1513,1.124,1063849,1699
683,18.4106,1.108,1063849,1699
684,19.7078,1.037,1063849,1699
685,18.9355,1.545,1063849,1699
686,19.1561,0.988,1063849,1699
687,18.768,0.986,1063849,1699
688,19.6644,1.057,1063849,1699
689,18.8764,1.27,1063849,1699
690,19.0208,1.211,1063849,1699
691,18.6526,1.158,1063849,1699
692,18.9465,0.967,1063849,1699
693,19.405,1.113,1063849,1699
694,20.4833,1.318,1063849,1699
695,18.8741,1.072,1063849,1699
696,18.605,1.007,1063849,1699
697,18.48,0.915,1063849,1699
698,18.6016,1.106,1063849,1699
699,19.2062,0.874,1063849,1699
700,18.9428,0.977,1063849,1699
701,19.0441,1.338,1063849,1699
702,20.4953,1.122,1063849,1699
703,19.099,1.181,1063849,1699
704,18.6254,1.214,1063849,1699
705,18.8278,0.893,1063849,1699
706,18.7675,1.171,1063849,1699
707,18.6117,1.095,1063849,1699
708,18.719,1.034,1063849,1699
709,19.1683,0.933,1063849,1699
710,20.1479,1.145,1063849,1699
711,18.7979,1.132,1063849,1699
712,20.0248,0.935,1063849,1699
713,18.6572,1.071,1063849,1699
714,19.9695,1.162,1063849,1699
715,18.7802,1.307,1063849,1699
716,18.9474,1.084,1063849,1699
717,19.6399,0.953,1063849,1699
718,19.544,1.451,1063849,1699
719,20.0115,1.08,1063849,1699
720,18.4353,1.231,1063849,1699
721,18.5701,1.103,1063849,1699
722,18.7746,1.288,1063849,1699
723,18.7973,1.051,1063849,1699
724,19.8036,0.939,1063849,1699
725,19.0977,1.497,1063849,1699
726,20.4125,1.035,1063849,1699
727,19.4649,1.105,1063849,1699
728,19.7042,1.054,1063849,1699
729,19.098,1.111,1063849,1699
730,20.3122,1.155,1063849,1699
731,19.1892,1.09,1063849,1699
732,19.9143,1.126,1063849,1699
733,19.0402,1.205,1063849,1699
734,18.6343,1.256,1063849,1699
735,18.9876,0.956,1063849,1699
736,20.1487,1.018,1063849,1699
737,18.7466,1.148,1063849,1699
738,19.478,1.068,1063849,1699
739,20.3866,1.1,1063849,1699
740,19.3518,1.119,1063849,1699
741,19.1236,1.018,1063849,1699
742,19.9129,1.074,1063849,1699
743,20.4081,1.113,1063849,1699
744,19.2205,1.157,1063849,1699
745,19.6094,0.981,1063849,1699
746,20.3144,1.25,1063849,1699
747,18.9112,1.21,1063849,1699
748,18.8299,1.103,1063849,1699
749,19.5528,0.923,1063849,1699
750,19.1793,1.181,1063849,1699
751,20.2045,1.178,1063849,1699
752,18.7561,1.171,1063849,1699
753,19.0376,1.064,1063849,1699
754,19.6487,1.21,1063849,1699
755,19.892,1.455,1063849,1699
756,18.8794,1.077,1063849,1699
757,19.5342,0.876,1063849,1699
758,19.3203,1.174,1063849,1699
759,19.0241,1.109,1063849,1699
760,19.2668,1.09,1063849,1699
761,18.3855,1.061,1063849,1699
762,19.2933,1.142,1063849,1699
763,19.9226,1.043,1063849,1699
764,18.7136,1.258,1063849,1699
765,19.5356,0.983,1063849,1699
766,19.0182,1.198,1063849,1699
767,18.9734,0.916,1063849,1699
768,18.5396,1.003,1063849,1699
769,18.3953,0.923,1063849,1699
770,19.2933,1.086,1063849,1699
771,19.5433,1.154,1063849,1699
772,19.3239,1.12,1063849,1699
773,18.6688,1.322,1063849,1699
774,18.6727,0.98,1063849,1699
775,20.1587,1.107,1063849,1699
776,19.1949,1.219,1063849,1699
777,18.8034,0.985,1063849,1699
778,19.1558,0.964,1063849,1699
779,19.822,1.155,1063849,1699
